Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,Company 106,Rating agency 3,3/10/2016,Miscellaneous,1.091869668,0.282965271,0.217670111,26.89928647,0.099707565,0.150633242,0.633721837,0.165090904,0.048469982,0.151556496,0.368062117,0.477408672,7.37858605,6.667412373,0.872487625,0.259753622,0.786232207,4.914857427,,7.679411862,0.151035141,7.685785228,6.286626949,0.152851223,3.240474971
BBB,Company 520,Rating agency 4,3/11/2016,Capital Goods,2.430741268,1.744130326,0.822476786,74.18833823,0.09279444,0.109511853,0.386716531,0.123366251,0.073380356,0.105001908,0.162284361,0.780305381,8.371214485,1.242372831,0.553183944,0.15706154,0.741491714,1.936786791,3.792907048,2.2413475,0.109422006,12.30443613,2.589200267,0.125856605,6.716790359
CCC,Company 373,Rating agency 4,3/11/2016,Energy,0.988589719,0.664460357,0.026188937,48.81518275,-0.05576942,-0.078021224,0.991559325,-0.158806917,-0.007156345,-0.010630511,,0.128083375,0.137499633,1.429053368,0.586930058,0.288413963,1.006673093,2.766596054,,2.457465409,-0.078643108,7.832949525,2.76420159,0.500347388,0
CCC,Company 278,Rating agency 3,3/11/2016,Capital Goods,1736.539069,153.4770142,125.665875,121.5804274,2.200479514,0.140007051,1.727421038,0.33036699,0.142607141,0.009177931,0.544723658,0.064226438,7.022730199,2.843544451,0.735732489,-14.74800901,1.191723635,-3.542614523,,3.855868232,0.141456293,25.50280801,-2.933408893,-0.519180681,-1.023938733
CCC,Company 278,Rating agency 3,3/11/2016,Capital Goods,1736.539069,153.4770142,125.665875,121.5804274,2.200479514,0.140007051,1.727421038,0.33036699,0.142607141,0.009177931,0.544723658,0.064226438,7.022730199,2.843544451,0.735732489,-14.74800901,1.191723635,-3.542614523,,3.855868232,0.141456293,25.50280801,-2.933408893,-0.519180681,-1.023938733
A,Company 322,Rating agency 4,3/14/2016,Basic Industries,1.813941224,1.142710421,0.660206901,24.02870962,0.022801928,0.040432929,0.060258394,0.040189026,0.053548273,0.154691455,0.138620269,2.364055442,20.136467,1.559127781,0.604782776,0.337290781,0.71826509,4.237665038,,2.539524988,0.040050774,7.877155282,5.887058623,0.046479929,13.45667671
B,Company 244,Rating agency 3,3/14/2016,Energy,4.822618055,30.89354766,2.084951399,61.71466275,0.671620646,0.527811095,1.004216819,0.679279927,0.229448359,0.181384841,,0.33741181,0.969825087,-3.296969365,1.44819017,0,0.979674086,36.36664768,119.9119301,-2.288983472,0.530133081,5.994767054,37.729602,0.551569612,0
BB,Company 160,Rating agency 4,3/14/2016,Technology,2.641549509,2.085877161,1.554161209,38.59081275,0.100654738,0.108645906,0.290439001,0.110259366,0.09665453,0.131970234,0.160037502,0.956655078,4.893737645,0.644705845,0.389684625,0.07110916,0.723051326,7.045729848,,1.643198066,0.10849819,6.328033586,9.618066243,0.155072031,5.518766018
CCC,Company 428,Rating agency 4,3/14/2016,Transportation,4.466343947,4.112473177,2.654935165,55.24851427,-0.065540038,-0.029438996,0.28955358,0.02018671,-0.021520467,-0.010312673,,0.328418424,0.666136123,1.509718803,0.601656268,0.371002909,-0.723567815,-7.151011193,38.20972358,2.511325203,-0.029167683,8.589317882,9.773113873,0.16073536,10.40717875
BB,Company 66,Rating agency 3,3/15/2016,Capital Goods,1.473223786,1.176369017,0.990182996,56.01267323,0.701884886,0.02123715,0.131863636,0.021309836,0.484950373,0.036240946,2.177936813,0.695053467,9.325639931,3.450825677,0.767803532,0.394372792,0.447400311,3.550471808,65.96466126,4.430404685,0.021138321,2.037956,8.054130138,0.104088788,5.866502194
B,Company 486,Rating agency 3,3/17/2016,Technology,0.562281196,0.466429089,0.067814154,98.80009257,-0.028098132,-0.013076132,0.334974365,0.054422448,-0.023474178,-0.025833757,0.066564713,0.832029971,20.80502194,-3.828969867,1.362542324,-0.322957034,0.849523756,2.814269922,1.346929507,-2.799038099,-0.013019693,13.01614043,3.276286551,0.123697999,2.43625978
B,Company 486,Rating agency 3,3/17/2016,Technology,0.562281196,0.466429089,0.067814154,98.80009257,-0.028098132,-0.013076132,0.334974365,0.054422448,-0.023474178,-0.025833757,0.066564713,0.832029971,20.80502194,-3.828969867,1.362542324,-0.322957034,0.849523756,2.814269922,1.346929507,-2.799038099,-0.013019693,13.01614043,3.276286551,0.123697999,2.43625978
BBB,Company 166,Rating agency 3,3/17/2016,Capital Goods,2.249972303,1.021314325,0.654918651,29.31112795,0.118934832,0.121461559,0.167199498,0.130482675,0.136935801,0.18685765,0.371297322,1.140407004,3.375027083,1.71666553,0.637164049,0.025559878,0.722518582,6.698883585,,2.733860456,0.122744753,5.79575081,9.309753645,0.193704214,8.919011124
BBB,Company 166,Rating agency 3,3/17/2016,Capital Goods,2.249972303,1.021314325,0.654918651,29.31112795,0.118934832,0.121461559,0.167199498,0.130482675,0.136935801,0.18685765,0.371297322,1.140407004,3.375027083,1.71666553,0.637164049,0.025559878,0.722518582,6.698883585,,2.733860456,0.122744753,5.79575081,9.309753645,0.193704214,8.919011124
BBB,Company 261,Rating agency 3,3/18/2016,Energy,1.216294448,1.055268848,0.695177599,30.47526245,-1.100040596,-1.63232767,1.004788375,-1.584176226,-0.488281396,-0.804387802,,0.444840969,0.69265219,3.213168783,0.768139013,0.286815288,0.014071438,0.182820549,,4.229530923,-1.611458108,-1.268733295,13.2481849,0.405513504,0
BBB,Company 572,Rating agency 3,3/18/2016,Technology,1.003075802,0.714823489,0.181942995,56.20206805,0.134431291,0.199550004,0.857082189,0.24925425,0.075861419,0.135801053,0.26699493,0.560380006,13.15988794,2.509845148,0.721200097,0.358890549,0.733639691,4.203900059,1.184021757,3.520965872,0.199848923,8.640446676,5.792820586,0.256344743,0.71080745
B,Company 325,Rating agency 3,3/20/2016,Basic Industries,1.541185933,1.105096969,0.396239241,4.950502223,0.028632252,0.01722919,0.399622995,0.061303471,0.020160671,0.014512197,0.080658065,0.690239825,7.426560511,3.04100204,0.746832605,-0.661626222,0.761308125,4.255849859,,4.055826616,0.017430211,11.46070029,5.594819366,0.102370783,6.173296951
A,Company 5,Rating agency 3,3/21/2016,Consumer Non-Durables,1.027502316,0.43558413,0.222023295,13.62872758,0.093632921,0.12910516,0.237836099,0.142432146,0.203048784,0.519533066,,2.162963441,13.04448039,-3.537476792,1.389961975,0.281781533,0.872104669,4.501152625,2.523162182,-2.565265611,0.129412719,14.4137474,5.093934851,0.106521056,7.226746768
A,Company 5,Rating agency 3,3/21/2016,Consumer Non-Durables,1.027502316,0.43558413,0.222023295,13.62872758,0.093632921,0.12910516,0.237836099,0.142432146,0.203048784,0.519533066,,2.162963441,13.04448039,-3.537476792,1.389961975,0.281781533,0.872104669,4.501152625,2.523162182,-2.565265611,0.129412719,14.4137474,5.093934851,0.106521056,7.226746768
CCC,Company 299,Rating agency 4,3/21/2016,Energy,1.868314137,1.014301179,0.158377138,45.97930362,-0.322970244,-0.320614816,0.368204056,-0.322807691,-0.150341964,-0.159313072,,0.462664705,0.657998319,1.956250117,0.660656469,0.000692606,0.065447647,0.197699864,,2.968138299,-0.32176434,-12.68686066,3.056701856,0.221838949,22.19353607
BBB,Company 334,Rating agency 3,3/23/2016,Health Care,1.415930037,0.949664735,0.537147845,98.40069207,0.081589889,0.112944107,0.578785141,0.161376193,0.029353889,0.077399149,0.053090719,0.361275214,3.020554407,0.817138813,0.444961505,0.283618527,0.864243898,5.558005,,1.839061052,0.162626279,12.27740242,6.483714394,0.284091593,4.348653029
BBB,Company 574,Rating agency 2,3/24/2016,Energy,1.251939135,1.134703845,0.571312775,52.93642364,-0.785034486,-0.701415377,0.99333042,-0.785769387,-0.101588457,-0.099189486,,0.128196669,0.146994583,1.337034654,0.570684109,-0.099498564,1.025061349,5.288603533,,2.325423202,-0.708654018,-91.28782866,5.110977693,0.657773536,0
A,Company 579,Rating agency 3,3/25/2016,Basic Industries,1.302986062,1.149143735,0.095482602,74.96889937,0.088689554,0.136429417,0.425354347,0.162552253,0.038036798,0.063498285,0.097259168,0.418306993,4.47685824,1.590901435,0.614307068,0.346981542,0.706326452,3.234447189,0.652804038,2.567067912,0.138378016,21.96578186,4.624711512,0.129417611,11.12952142
A,Company 301,Rating agency 3,3/25/2016,Technology,2.863155672,1.310472432,1.295097347,0,0.140346765,0.200892271,0.412138215,0.214996254,0.119919116,0.202034435,0.366302924,0.845416993,8.486016398,2.009265696,0.674107231,0.299396195,0.876402197,5.431939226,8.468021861,2.987441906,0.202399377,11.1006797,6.260161834,0.17196379,17.44896627
B,Company 376,Rating agency 3,3/25/2016,Technology,0.887394569,0.587912993,0.160197834,57.6862463,0.083864451,0.114108423,0.997119292,0.133958348,0.034763264,0.055837836,0.120771439,0.413461907,4.048292496,2.529366572,0.722872172,0.329822918,0.752308982,2.802441254,,3.50463058,0.113666239,12.79559182,3.673749326,0.216496866,4.863796961
BB,Company 474,Rating agency 3,3/25/2016,Capital Goods,1.562149831,0.970477468,0.176225437,81.44274866,0.042194604,0.0593683,0.315890939,0.071708993,0.024685577,0.041807701,0.054128373,0.58370192,6.115706404,1.187078876,0.547076593,0.207806856,0.765430828,1.871431171,,2.197810435,0.060051678,9.011643881,2.42507798,0.076316358,3.756337153
BBB,Company 109,Rating agency 2,3/25/2016,Public Utilities,1.684828339,1.216965847,0.707305991,39.81640112,0.07698869,0.112032021,1.0061994,0.15107094,0.02356361,0.038299922,0.087642621,0.310375643,0.516687958,2.695814063,0.727304794,0.319506008,-0.001048634,-0.008934243,,3.707898466,0.113183073,5.390875486,8.606894122,0.259058657,4.577969091
BBB,Company 109,Rating agency 2,3/25/2016,Public Utilities,1.684828339,1.216965847,0.707305991,39.81640112,0.07698869,0.112032021,1.0061994,0.15107094,0.02356361,0.038299922,0.087642621,0.310375643,0.516687958,2.695814063,0.727304794,0.319506008,-0.001048634,-0.008934243,,3.707898466,0.113183073,5.390875486,8.606894122,0.259058657,4.577969091
B,Company 326,Rating agency 3,3/29/2016,Basic Industries,5.201418561,4.247981797,3.318079251,33.04474743,0.018478229,0.000182941,0.231486263,0.041378371,0.01068562,0.000114532,0.030651314,0.581279094,1.149043869,1.902396956,0.651136093,-100.2540906,0.127390223,0.146039656,,2.910758468,0.000181508,14.17832217,1.148471803,0.095101932,10.01702783
BBB,Company 302,Rating agency 4,3/29/2016,Finance,7.229756384,7.204877999,1.067258356,0.416694309,0.109578113,0.13771675,0.998645021,0.161441404,0.023519957,0.032918898,0.074776644,0.215413547,12.5599609,2.169856551,0.688154873,0.207316563,0.874818087,40.71680409,,3.167247424,0.138263278,10.10848442,46.88341344,0.122207761,0
B,Company 194,Rating agency 3,3/30/2016,Capital Goods,1.868412108,1.462732508,0.164358441,114.4087739,0.030101155,-0.067580455,0.245481311,-0.006788723,0.021920547,-0.060468197,0.078638162,0.720370563,11.7263216,2.535596135,0.717316993,0.253706856,0.997670954,-0.507741377,0.753515139,3.519706281,-0.067472763,24.49699713,-0.502210585,-0.045394148,10.32646929
B,Company 449,Rating agency 4,3/31/2016,Basic Industries,0.670835826,0.465667923,0.340331895,46.28308823,-2.46140319,-2.704809785,0.298689398,-2.743520065,-0.307370419,-0.406254401,,0.125530132,0.141693437,0,0,0.100243376,1.007531077,62.57132447,,1.421531588,-2.704841794,0.153858374,62.1480017,0.06671422,1.976722991
B,Company 449,Rating agency 4,3/31/2016,Basic Industries,0.670835826,0.465667923,0.340331895,46.28308823,-2.46140319,-2.704809785,0.298689398,-2.743520065,-0.307370419,-0.406254401,,0.125530132,0.141693437,0,0,0.100243376,1.007531077,62.57132447,,1.421531588,-2.704841794,0.153858374,62.1480017,0.06671422,1.976722991
BBB,Company 502,Rating agency 3,3/31/2016,Health Care,1.801125572,1.238204783,0.38087049,72.27238964,0.108854173,0.144415203,0.805002298,0.151340059,0.072484754,0.110157863,0.2043078,0.658411183,2.024408043,1.813225724,0.648735082,0.221594822,0.774761721,4.805334281,,2.826597884,0.144559696,14.1316904,6.201913408,0.210706832,7.257469433
BBB,Company 502,Rating agency 3,3/31/2016,Health Care,1.801125572,1.238204783,0.38087049,72.27238964,0.108854173,0.144415203,0.805002298,0.151340059,0.072484754,0.110157863,0.2043078,0.658411183,2.024408043,1.813225724,0.648735082,0.221594822,0.774761721,4.805334281,,2.826597884,0.144559696,14.1316904,6.201913408,0.210706832,7.257469433
BB,Company 394,Rating agency 3,4/1/2016,Health Care,1.523812775,0.892378566,0.506056275,52.88059914,0.135380988,0.136161723,0.521455177,0.172926858,0.063369964,0.075786524,0.121149815,0.469021545,5.767057041,0.93191361,0.479469624,0.031864389,0.794641948,5.854742979,,1.929894309,0.136108437,14.48295826,7.31261566,0.166897293,13.02688591
B,Company 286,Rating agency 3,4/7/2016,Consumer Services,1.092913744,0.830689244,0.622594017,22.78957593,-0.004498336,0.000868858,0.994013316,0.018245029,-0.005327794,0.001552754,,1.173119877,9.81429824,3.942886412,0.797129013,3.465722259,0.526270733,0.77725908,6.479393268,4.942101554,0.000881665,9.918900614,1.503476128,0.041138187,0
AA,Company 162,Rating agency 4,4/8/2016,Energy,1.341306027,0.918850212,0.417950437,34.13575751,0.033216569,0.035308878,0.839530283,0.035198795,0.017243254,0.020276952,0.030334711,0.520764335,0.734162256,0.742658115,0.425743714,0.027328805,-0.518377512,-5.331188764,,1.746553762,0.035289781,7.249491406,10.34547471,0.141755338,1.716660293
AA,Company 162,Rating agency 4,4/8/2016,Energy,1.341306027,0.918850212,0.417950437,34.13575751,0.033216569,0.035308878,0.839530283,0.035198795,0.017243254,0.020276952,0.030334711,0.520764335,0.734162256,0.742658115,0.425743714,0.027328805,-0.518377512,-5.331188764,,1.746553762,0.035289781,7.249491406,10.34547471,0.141755338,1.716660293
CCC,Company 585,Rating agency 3,4/8/2016,Energy,1.553978274,1.52310596,0.043193754,68.38132362,-3.552684612,-4.282884291,0.731146375,-4.077568753,-1.357841127,-1.735183204,4.952250845,0.380334106,0.463498015,-4.660185925,1.268234303,0.17207166,-0.170789746,-0.664285444,1.073010035,-3.635723706,-4.056223636,-1.166620993,3.95859733,0.902671235,1.126857812
BB,Company 84,Rating agency 3,4/11/2016,Technology,2.218607847,0.893372541,0.591068082,0,0.178152241,0.160967008,0.325084758,0.186080432,0.11967466,0.128877537,0.237313806,0.669572674,1.53808792,0.95985938,0.487020922,0.060482346,0.226430216,1.111930901,3.300825579,1.954423555,0.159641172,3.832397171,4.827621355,0.319222427,4.228617418
BB,Company 548,Rating agency 4,4/13/2016,Technology,0.784962368,0.715688502,0.321789576,46.25665129,0.182596369,0.119767704,0.344201664,0.155549299,0.10182726,0.079856782,1.119759056,0.550155003,4.681792165,10.18569849,0.910630577,0.339785212,0.459513014,0.890630981,1.261524108,11.21645715,0.119934838,11.63939894,1.92832505,0.1785156,13.97835096
BB,Company 548,Rating agency 4,4/13/2016,Technology,0.784962368,0.715688502,0.321789576,46.25665129,0.182596369,0.119767704,0.344201664,0.155549299,0.10182726,0.079856782,1.119759056,0.550155003,4.681792165,10.18569849,0.910630577,0.339785212,0.459513014,0.890630981,1.261524108,11.21645715,0.119934838,11.63939894,1.92832505,0.1785156,13.97835096
BBB,Company 550,Rating agency 3,4/13/2016,Basic Industries,2.156490078,1.069484911,0.175323801,45.89881906,0.127423929,0.089035037,0.284172614,0.177422602,0.10756471,0.086625323,0.199751055,0.850133306,1.315552793,0.847011427,0.460204332,0.503633488,-0.014194668,-0.044890256,0.860877931,1.839595532,0.089112664,10.93887276,3.135900596,0.16333617,8.894795058
BB,Company 277,Rating agency 3,4/14/2016,Technology,1.297763851,1.293907985,0.153331299,4.378104466,0.352621824,0.459351567,0.814737784,0.574821057,0.159672502,0.570177976,,0.445975036,3.593213366,-3.170621673,1.460613147,0.232293087,0.942404404,5.316119332,16.69535276,-2.206449332,0.458602828,13.19473912,5.730997446,0.617937481,1.016898245
BB,Company 253,Rating agency 3,4/14/2016,Energy,0.893339786,0.528393831,0.012505665,51.11190086,-0.132209715,-0.199896349,0.996874741,-0.083337194,-0.023652762,-0.038496022,,0.181375064,0.189134912,2.175984055,0.685970118,0.338829722,1.005553111,4.976598182,0.284778769,3.177742385,-0.198911743,9.760955531,5.063841734,0.690973426,0
B,Company 178,Rating agency 3,4/15/2016,Consumer Services,2.013817434,1.036745494,0.074702115,40.29568919,0.000340985,0.005897362,0.287534623,0.070083842,0.000492258,0.010536568,,1.473170848,23.81557973,-8.890702325,1.11676002,1.081407737,0.593152642,0.000900164,0.001000208,-7.947797479,0.005829913,6834.07336,0.001517243,0.033208356,9.136138789
B,Company 178,Rating agency 3,4/15/2016,Consumer Services,2.013817434,1.036745494,0.074702115,40.29568919,0.000340985,0.005897362,0.287534623,0.070083842,0.000492258,0.010536568,,1.473170848,23.81557973,-8.890702325,1.11676002,1.081407737,0.593152642,0.000900164,0.001000208,-7.947797479,0.005829913,6834.07336,0.001517243,0.033208356,9.136138789
BB,Company 9,Rating agency 3,4/19/2016,Technology,1.678626112,1.57385021,0.088795764,60.61977809,0.037937168,0.06177418,0.071960587,0.072103366,0.041138018,0.077415712,0.091595987,1.093019045,55.81416039,1.190691353,0.547871139,0.381508715,0.92831897,7.816853708,,2.182400586,0.06167042,9.046119652,8.499807831,0.05546076,58.26493951
BBB,Company 440,Rating agency 3,4/19/2016,Capital Goods,2.094508232,1.29231019,0.706505005,73.96211459,0.0117892,0.054322291,0.186565557,0.055827581,0.005908542,0.040296606,0.018318316,0.503198339,2.951799882,2.080093568,0.676129288,0.784289311,0.169730984,0.19724939,3.810053299,3.109924333,0.058241214,36.71768239,1.180106826,0.145609194,3.509756655
BBB,Company 440,Rating agency 3,4/19/2016,Capital Goods,2.094508232,1.29231019,0.706505005,73.96211459,0.0117892,0.054322291,0.186565557,0.055827581,0.005908542,0.040296606,0.018318316,0.503198339,2.951799882,2.080093568,0.676129288,0.784289311,0.169730984,0.19724939,3.810053299,3.109924333,0.058241214,36.71768239,1.180106826,0.145609194,3.509756655
A,Company 247,Rating agency 3,4/21/2016,Consumer Non-Durables,1.31128453,1.05066233,0.519277447,37.42981609,0.087022242,0.117768729,0.551740741,0.133060967,0.078067662,0.14419317,0.456223222,0.907017484,3.852537519,4.786113759,0.824614686,0.261068863,0.739577127,5.283382035,8.211220074,5.782973483,0.118715022,15.38404375,7.243491748,0.166565705,2.119440372
CC,Company 201,Rating agency 3,4/21/2016,Energy,0.744492795,0.575278339,0.373751495,25.30501117,-2.079344795,-2.466848204,0.985985493,-2.240195591,-0.861909625,-1.271354114,1.979319588,0.417715984,0.512839164,-3.321611807,1.425271362,0.163263305,1.00403632,1.758597328,,-2.31695828,-2.444570324,-1.697360092,1.760823097,0.262248904,0.087232055
BB,Company 374,Rating agency 3,4/22/2016,Technology,1.626588093,1.49556426,0.52404584,51.18075421,0.036124983,0.057694974,0.08707127,0.06151671,0.100687925,0.271119931,0.407782425,2.790687091,65.46027201,3.08186108,0.753893181,0.367128091,0.925397589,5.44869671,,4.074265794,0.057246512,10.63077744,5.86479052,0.071965651,11.2135634
BBB,Company 68,Rating agency 3,4/22/2016,Energy,1.475391377,1.056016499,0.253688693,73.87186981,-0.095554498,-0.109876823,0.389508229,-0.111736202,-0.039123842,-0.049992765,,0.402093925,0.552702284,1.218885918,0.550363824,0.228912728,-0.012236382,-0.037410586,,2.230703293,-0.111306547,9.889556273,3.056067289,0.222171243,8.734974251
